friend_pos_list,foe_pos_list,target_coor,label
"[[33.282196, 35.552376], [33.28313, 35.553293], [33.282285, 35.553067], [33.28238, 35.55274], [33.282358, 35.553071], [33.282707, 35.552753], [33.282537, 35.553334], [33.282835, 35.552348], [33.282278, 35.55243], [33.281913, 35.54784], [33.281995, 35.5478], [33.282087, 35.547027], [33.28175, 35.547282], [33.281781, 35.547227], [33.281593, 35.547202], [33.281618, 35.547875], [33.282541, 35.547107], [33.282374, 35.54786], [33.281675, 35.54769], [33.282115, 35.547312], [33.280117, 35.550939], [33.280493, 35.550771], [33.280196, 35.550816], [33.280261, 35.551232], [33.280029, 35.551286], [33.280897, 35.550895], [33.280005, 35.550735], [33.280327, 35.550926], [33.280754, 35.551443], [33.28016, 35.551001], [33.286486, 35.546235], [33.285926, 35.546052], [33.28578, 35.54691], [33.285708, 35.546096], [33.286043, 35.546749], [33.286147, 35.546471], [33.286461, 35.546889], [33.286512, 35.546975], [33.285522, 35.549878], [33.284805, 35.54976], [33.285508, 35.5491], [33.285129, 35.549778], [33.285461, 35.54914], [33.285554, 35.549486], [33.285575, 35.549794], [33.285077, 35.549707], [33.28535, 35.549671], [33.284889, 35.549837], [33.284976, 35.549382], [33.279569, 35.550919], [33.279443, 35.550065], [33.279476, 35.550943], [33.278797, 35.550545], [33.279168, 35.55008], [33.279705, 35.550704], [33.279145, 35.550593], [33.279054, 35.550592], [33.279501, 35.550937], [33.279378, 35.548506], [33.27879, 35.548598], [33.279293, 35.548224], [33.278924, 35.548663], [33.279327, 35.548], [33.27889, 35.548473], [33.279253, 35.548434], [33.279145, 35.548194]]","[[33.285995, 35.547224], [33.285699, 35.547144], [33.285813, 35.54778], [33.285556, 35.547651], [33.285696, 35.547576], [33.285616, 35.546915], [33.285815, 35.547616], [33.286709, 35.550188], [33.286872, 35.549779], [33.286899, 35.550141], [33.287181, 35.550135], [33.286545, 35.550401], [33.286522, 35.550177], [33.286494, 35.550277]]","[33.27234, 35.555789]",foe
"[[33.282261, 35.552453], [33.282518, 35.552376], [33.282767, 35.552644], [33.282166, 35.552545], [33.282365, 35.552687], [33.282937, 35.552997], [33.282698, 35.552579], [33.282311, 35.552434], [33.283096, 35.552616], [33.282827, 35.552391], [33.283016, 35.552624], [33.283137, 35.552845], [33.283152, 35.547747], [33.283682, 35.547272], [33.283017, 35.547936], [33.282941, 35.547206], [33.283614, 35.547309], [33.282762, 35.547364], [33.283082, 35.547176], [33.281786, 35.551441], [33.282195, 35.551217], [33.282115, 35.551195], [33.281875, 35.550786], [33.281842, 35.550859], [33.282138, 35.55145], [33.281205, 35.55089], [33.281206, 35.550813], [33.281884, 35.550986], [33.281655, 35.550471], [33.282165, 35.551154], [33.286121, 35.545691], [33.286723, 35.545459], [33.286135, 35.545326], [33.286758, 35.546159], [33.286555, 35.546043], [33.286841, 35.545175], [33.286262, 35.546067], [33.286445, 35.54521], [33.286424, 35.545826], [33.2866, 35.546135], [33.286361, 35.545835], [33.285461, 35.549412], [33.285138, 35.54969], [33.284742, 35.549774], [33.284806, 35.549299], [33.285513, 35.549885], [33.284983, 35.548918], [33.284932, 35.549816], [33.284878, 35.549661], [33.285217, 35.549709], [33.285324, 35.548942], [33.284653, 35.549359], [33.284689, 35.549424], [33.280221, 35.550063], [33.280156, 35.550218], [33.280418, 35.550069], [33.28057, 35.550218], [33.280552, 35.550313], [33.28039, 35.550353], [33.280729, 35.550198], [33.280552, 35.550554], [33.280558, 35.5506], [33.280407, 35.550991], [33.280571, 35.550038], [33.27908, 35.548357], [33.278988, 35.548495], [33.279131, 35.548167], [33.279326, 35.548066], [33.278811, 35.548562], [33.279525, 35.548024], [33.279173, 35.54805], [33.279776, 35.548016], [33.27891, 35.548355], [33.279442, 35.548619], [33.279659, 35.548779], [33.278824, 35.548198]]","[[33.286027, 35.546872], [33.285714, 35.547102], [33.286009, 35.547229], [33.285894, 35.547035], [33.285886, 35.547769], [33.286442, 35.547288], [33.286654, 35.550173], [33.287179, 35.550454], [33.286383, 35.550557], [33.286363, 35.550027], [33.287148, 35.54958], [33.287186, 35.550086], [33.287083, 35.550479], [33.287135, 35.550486]]","[33.285267, 35.557667]",friend
"[[33.28339, 35.553062], [33.28293, 35.552448], [33.283336, 35.552515], [33.283498, 35.553031], [33.282987, 35.552625], [33.283352, 35.552727], [33.283461, 35.552435], [33.283617, 35.553097], [33.282953, 35.552923], [33.283297, 35.552978], [33.284187, 35.547502], [33.283581, 35.547197], [33.283461, 35.547532], [33.2834, 35.5477], [33.283425, 35.547044], [33.28415, 35.547332], [33.283488, 35.547594], [33.283999, 35.547952], [33.283814, 35.547018], [33.281366, 35.551163], [33.28177, 35.55048], [33.281982, 35.551241], [33.282043, 35.55104], [33.281557, 35.551372], [33.281478, 35.55075], [33.281554, 35.55047], [33.282142, 35.550544], [33.282029, 35.55102], [33.281268, 35.550952], [33.281713, 35.551439], [33.286617, 35.546], [33.28641, 35.546], [33.286525, 35.545266], [33.28685, 35.545354], [33.286737, 35.545906], [33.28697, 35.545787], [33.286533, 35.546147], [33.28715, 35.545273], [33.286335, 35.54623], [33.286335, 35.545606], [33.286712, 35.545697], [33.287251, 35.545566], [33.284676, 35.54966], [33.284713, 35.549525], [33.28489, 35.5492], [33.285108, 35.548997], [33.284976, 35.548917], [33.284629, 35.549098], [33.281934, 35.550612], [33.282332, 35.550741], [33.281772, 35.550898], [33.282471, 35.55051], [33.281736, 35.55033], [33.282407, 35.550324], [33.282043, 35.550069], [33.281717, 35.550632], [33.279063, 35.548723], [33.279037, 35.548874], [33.278947, 35.548754], [33.279285, 35.548286], [33.279147, 35.548052], [33.278978, 35.548264], [33.279358, 35.548819], [33.279392, 35.548327], [33.27889, 35.54862], [33.279058, 35.548046]]","[[33.286478, 35.546919], [33.285779, 35.547678], [33.28626, 35.547772], [33.286387, 35.547562], [33.286168, 35.547446], [33.285879, 35.547677], [33.285754, 35.547468], [33.286081, 35.547469], [33.285983, 35.547351], [33.286485, 35.547847], [33.28553, 35.546873], [33.286481, 35.54973], [33.286656, 35.549846], [33.28641, 35.550207], [33.287075, 35.549615], [33.286733, 35.550461], [33.286429, 35.549942], [33.287153, 35.549813]]","[33.279635, 35.553854]",friend
"[[33.283557, 35.552795], [33.283493, 35.552445], [33.283577, 35.552873], [33.283653, 35.553273], [33.283615, 35.552771], [33.282844, 35.553071], [33.283018, 35.552515], [33.282811, 35.55299], [33.284789, 35.547356], [33.28506, 35.547698], [33.285063, 35.547266], [33.284776, 35.547513], [33.284434, 35.547986], [33.284737, 35.547371], [33.284427, 35.547946], [33.284423, 35.547173], [33.285122, 35.547971], [33.284623, 35.547594], [33.284481, 35.546996], [33.282695, 35.549675], [33.282789, 35.549821], [33.283145, 35.550338], [33.282464, 35.550423], [33.283238, 35.550027], [33.2829, 35.550626], [33.283405, 35.550036], [33.282826, 35.550426], [33.287705, 35.545453], [33.28695, 35.545413], [33.287268, 35.545824], [33.287406, 35.54507], [33.287635, 35.545512], [33.286875, 35.545633], [33.285426, 35.548996], [33.285291, 35.549437], [33.284945, 35.549433], [33.2854, 35.549573], [33.284995, 35.549108], [33.284936, 35.549366], [33.284673, 35.549821], [33.28472, 35.549413], [33.285006, 35.549359], [33.285153, 35.549071], [33.28549, 35.5493], [33.285207, 35.549794], [33.281439, 35.550376], [33.281532, 35.550845], [33.281794, 35.550735], [33.281924, 35.551037], [33.281746, 35.550259], [33.281888, 35.550792], [33.281681, 35.550295], [33.281765, 35.550415], [33.281562, 35.550865], [33.279465, 35.548657], [33.279501, 35.54854], [33.27906, 35.548107], [33.279041, 35.548538], [33.279442, 35.548619], [33.278995, 35.548983], [33.27947, 35.548337], [33.279628, 35.548258], [33.278892, 35.548569], [33.279121, 35.548761], [33.279186, 35.548366]]","[[33.286258, 35.547265], [33.286218, 35.547578], [33.2862, 35.547357], [33.285691, 35.547126], [33.28652, 35.547383], [33.286084, 35.547445], [33.286147, 35.5473], [33.286673, 35.550294], [33.286441, 35.550552], [33.287035, 35.550013], [33.286648, 35.550308], [33.286339, 35.549801], [33.286885, 35.550247], [33.287016, 35.549926], [33.287039, 35.5496]]","[33.270507, 35.539787]",friend
"[[33.284303, 35.552535], [33.284378, 35.553007], [33.283966, 35.552562], [33.283932, 35.552417], [33.283761, 35.552617], [33.283976, 35.552585], [33.28457, 35.55248], [33.283864, 35.552667], [33.28468, 35.547034], [33.285034, 35.547267], [33.28522, 35.546904], [33.285262, 35.547007], [33.284605, 35.547053], [33.285075, 35.546462], [33.282754, 35.550441], [33.28327, 35.550259], [33.282738, 35.550485], [33.282588, 35.550372], [33.282649, 35.549746], [33.282663, 35.55019], [33.282533, 35.549929], [33.287354, 35.545764], [33.28674, 35.545635], [33.287608, 35.545783], [33.287243, 35.545565], [33.286906, 35.545459], [33.287574, 35.544884], [33.287362, 35.54568], [33.287195, 35.545573], [33.287606, 35.545337], [33.284532, 35.549218], [33.284929, 35.549032], [33.285245, 35.549423], [33.284521, 35.549311], [33.284728, 35.549152], [33.285205, 35.549056], [33.28458, 35.548752], [33.284653, 35.548719], [33.284422, 35.549334], [33.284593, 35.549429], [33.285011, 35.549029], [33.282205, 35.549571], [33.282778, 35.549591], [33.283064, 35.550071], [33.282848, 35.549639], [33.282528, 35.549888], [33.282435, 35.550468], [33.282826, 35.549674], [33.283133, 35.550153], [33.282768, 35.549989], [33.282462, 35.549765], [33.278839, 35.548296], [33.279103, 35.548617], [33.279022, 35.548569], [33.279706, 35.548935], [33.279707, 35.548423], [33.279072, 35.54817], [33.278949, 35.548858], [33.279668, 35.548315], [33.279709, 35.548905]]","[[33.285715, 35.547451], [33.286471, 35.547185], [33.286498, 35.547155], [33.285636, 35.54769], [33.285683, 35.547232], [33.285789, 35.546888], [33.285567, 35.546916], [33.286187, 35.547582], [33.286146, 35.547086], [33.286197, 35.547432], [33.285645, 35.547698], [33.286743, 35.550202], [33.286814, 35.549597], [33.287014, 35.550332], [33.286898, 35.549569], [33.286665, 35.550199], [33.28679, 35.549677], [33.28717, 35.549656], [33.286574, 35.54991]]","[33.290375, 35.562384]",foe
"[[33.283543, 35.55241], [33.284051, 35.552085], [33.284109, 35.552333], [33.283623, 35.552477], [33.283528, 35.552382], [33.284221, 35.552573], [33.283989, 35.552043], [33.283949, 35.552208], [33.28408, 35.551607], [33.283725, 35.551896], [33.283873, 35.552346], [33.284641, 35.547368], [33.285371, 35.546548], [33.284891, 35.546418], [33.284643, 35.546838], [33.284846, 35.546573], [33.285383, 35.546558], [33.285325, 35.547021], [33.2853, 35.547034], [33.28516, 35.547217], [33.284678, 35.547267], [33.285265, 35.546504], [33.282519, 35.550076], [33.282664, 35.550153], [33.283291, 35.550632], [33.283161, 35.550399], [33.282929, 35.549924], [33.282907, 35.549876], [33.28283, 35.550466], [33.287139, 35.545328], [33.287181, 35.54466], [33.287429, 35.545007], [33.287963, 35.545391], [33.287213, 35.54458], [33.287626, 35.54529], [33.286045, 35.549547], [33.285432, 35.548582], [33.28565, 35.548623], [33.286062, 35.549016], [33.285603, 35.549268], [33.285314, 35.54924], [33.286052, 35.548922], [33.285747, 35.548921], [33.285641, 35.548556], [33.28561, 35.548793], [33.286046, 35.548995], [33.285234, 35.549037], [33.283361, 35.550145], [33.283102, 35.550068], [33.283688, 35.550309], [33.283908, 35.550294], [33.283031, 35.549627], [33.283188, 35.549915], [33.283364, 35.550112], [33.283733, 35.550489], [33.283565, 35.549655], [33.283719, 35.549734], [33.28357, 35.550197], [33.280442, 35.548019], [33.280878, 35.548954], [33.280524, 35.548353], [33.280794, 35.548733], [33.281001, 35.548534], [33.280846, 35.548686], [33.281047, 35.548185]]","[[33.28626, 35.546928], [33.286356, 35.547776], [33.28631, 35.547839], [33.285601, 35.547387], [33.285998, 35.547711], [33.28582, 35.547014], [33.286249, 35.547711], [33.286452, 35.547672], [33.286406, 35.547259], [33.286119, 35.547366], [33.28569, 35.547854], [33.285646, 35.547331], [33.286411, 35.550241], [33.286253, 35.550101], [33.286534, 35.549961], [33.286893, 35.550401], [33.286189, 35.550197], [33.286179, 35.549965], [33.286254, 35.550239], [33.286409, 35.550025], [33.286862, 35.550539], [33.286474, 35.550412]]","[33.274581, 35.559072]",friend
"[[33.284168, 35.552209], [33.284046, 35.552534], [33.283959, 35.552394], [33.284171, 35.552109], [33.283461, 35.551965], [33.283776, 35.552518], [33.284013, 35.552298], [33.283358, 35.55199], [33.285384, 35.547158], [33.285468, 35.546571], [33.285361, 35.547028], [33.285223, 35.546836], [33.285516, 35.546843], [33.285813, 35.5475], [33.285554, 35.546893], [33.285282, 35.546825], [33.285549, 35.547305], [33.285705, 35.546923], [33.2859, 35.547016], [33.284234, 35.550182], [33.283981, 35.549763], [33.284451, 35.550647], [33.283599, 35.549803], [33.283883, 35.549706], [33.283644, 35.550447], [33.284144, 35.550612], [33.283837, 35.549988], [33.284081, 35.550378], [33.283642, 35.549713], [33.283886, 35.550454], [33.283751, 35.549755], [33.287488, 35.54477], [33.28717, 35.545249], [33.287491, 35.545166], [33.287545, 35.545331], [33.287947, 35.544957], [33.287877, 35.545297], [33.287437, 35.545377], [33.287025, 35.544724], [33.287808, 35.544743], [33.286977, 35.54536], [33.287698, 35.545435], [33.285529, 35.54865], [33.285934, 35.549262], [33.285202, 35.548978], [33.285491, 35.549479], [33.28572, 35.548712], [33.285832, 35.548952], [33.285197, 35.549354], [33.285205, 35.548852], [33.285388, 35.549333], [33.284326, 35.549519], [33.284488, 35.549527], [33.284145, 35.549482], [33.284283, 35.549203], [33.284329, 35.549623], [33.284619, 35.549204], [33.284561, 35.549736], [33.284574, 35.549144], [33.282358, 35.548047], [33.28165, 35.548626], [33.282197, 35.548906], [33.282315, 35.548298], [33.282507, 35.548451], [33.282285, 35.548619], [33.282535, 35.54893], [33.282566, 35.548342], [33.282536, 35.548708], [33.282474, 35.548318]]","[[33.286415, 35.547682], [33.285579, 35.547392], [33.286409, 35.547593], [33.285778, 35.546753], [33.285606, 35.546804], [33.285595, 35.547614], [33.286119, 35.547094], [33.286341, 35.550784], [33.286642, 35.550441], [33.286224, 35.550027], [33.286968, 35.550743], [33.286289, 35.550825], [33.286833, 35.550826], [33.286281, 35.550604], [33.286334, 35.550628], [33.286299, 35.550872], [33.286227, 35.550815], [33.286581, 35.550581], [33.286257, 35.550608]]","[33.270622, 35.545014]",friend
"[[33.28373, 35.551959], [33.283862, 35.551987], [33.283454, 35.551903], [33.283831, 35.551743], [33.284121, 35.55158], [33.28366, 35.551739], [33.283868, 35.551655], [33.283404, 35.551814], [33.285703, 35.547215], [33.285301, 35.54693], [33.285515, 35.546937], [33.285087, 35.54697], [33.285343, 35.547033], [33.285211, 35.547357], [33.285297, 35.547181], [33.285766, 35.546924], [33.285307, 35.546654], [33.285136, 35.547221], [33.283818, 35.550413], [33.28421, 35.550463], [33.283883, 35.550132], [33.284363, 35.550431], [33.283596, 35.550109], [33.284376, 35.549669], [33.284089, 35.550624], [33.284588, 35.549754], [33.287821, 35.544645], [33.287132, 35.545197], [33.287092, 35.544756], [33.287829, 35.544445], [33.287116, 35.545065], [33.287849, 35.544951], [33.287245, 35.544679], [33.287298, 35.544569], [33.287399, 35.544944], [33.287708, 35.544839], [33.285898, 35.54857], [33.285867, 35.548677], [33.285552, 35.549326], [33.286037, 35.54855], [33.285819, 35.549481], [33.285675, 35.548623], [33.285244, 35.548715], [33.285963, 35.549126], [33.284592, 35.549289], [33.284098, 35.549449], [33.28373, 35.548999], [33.284652, 35.549425], [33.283734, 35.549305], [33.284265, 35.549157], [33.284185, 35.548912], [33.284374, 35.548774], [33.284299, 35.549286], [33.284027, 35.549182], [33.283981, 35.548714], [33.282057, 35.548516], [33.282039, 35.548211], [33.282007, 35.548558], [33.282265, 35.548741], [33.281671, 35.548254], [33.282329, 35.548517], [33.282603, 35.548476], [33.281842, 35.54844], [33.28225, 35.548047], [33.28198, 35.54857], [33.281661, 35.547993], [33.281712, 35.548794]]","[[33.285861, 35.54745], [33.285645, 35.546769], [33.285532, 35.547018], [33.285817, 35.54768], [33.285554, 35.547574], [33.28614, 35.54757], [33.285994, 35.546873], [33.286051, 35.546913], [33.286293, 35.547096], [33.286069, 35.549603], [33.286163, 35.549672], [33.28605, 35.550322], [33.285905, 35.550424], [33.286333, 35.550018], [33.286032, 35.549755], [33.28629, 35.549911], [33.285962, 35.549745], [33.286239, 35.54992], [33.286708, 35.55004], [33.28586, 35.550325]]","[33.288459, 35.545158]",foe
"[[33.284523, 35.551949], [33.284841, 35.55229], [33.284973, 35.551781], [33.284267, 35.552312], [33.285105, 35.552342], [33.284348, 35.552459], [33.285818, 35.547339], [33.285406, 35.546972], [33.285821, 35.546676], [33.285476, 35.546935], [33.285718, 35.546998], [33.2853, 35.546945], [33.285873, 35.54668], [33.285604, 35.547042], [33.285091, 35.547632], [33.28514, 35.547359], [33.285882, 35.547207], [33.283833, 35.549886], [33.283915, 35.550239], [33.283743, 35.550415], [33.284591, 35.550205], [33.284663, 35.550004], [33.284234, 35.550215], [33.284112, 35.550276], [33.284521, 35.550134], [33.287128, 35.545165], [33.287706, 35.544725], [33.287658, 35.545133], [33.287668, 35.545298], [33.287112, 35.544542], [33.287451, 35.544796], [33.28703, 35.544816], [33.286138, 35.548915], [33.28537, 35.549357], [33.28545, 35.549493], [33.286083, 35.548662], [33.285248, 35.548845], [33.285909, 35.548664], [33.285954, 35.549546], [33.285673, 35.549096], [33.285381, 35.5495], [33.284529, 35.548016], [33.284841, 35.548664], [33.284443, 35.548884], [33.285174, 35.548957], [33.285023, 35.548234], [33.285019, 35.548131], [33.284468, 35.548526], [33.284612, 35.548829], [33.284479, 35.548439], [33.285163, 35.548249], [33.284399, 35.548328], [33.283446, 35.547563], [33.284402, 35.54815], [33.283813, 35.547497], [33.284, 35.548132], [33.283786, 35.548363]]","[[33.286187, 35.547671], [33.285786, 35.547591], [33.285552, 35.547551], [33.285516, 35.54745], [33.285684, 35.547417], [33.285491, 35.547087], [33.286347, 35.547311], [33.286026, 35.546889], [33.285531, 35.547435], [33.285477, 35.54724], [33.286221, 35.550086], [33.28626, 35.549664], [33.286483, 35.549817], [33.287015, 35.549593], [33.286966, 35.550185], [33.286367, 35.550086], [33.286637, 35.549889], [33.286775, 35.550143], [33.286626, 35.550014]]","[33.279108, 35.554545]",friend
"[[33.284232, 35.551937], [33.284178, 35.552136], [33.285007, 35.552082], [33.284895, 35.55255], [33.284458, 35.552351], [33.284575, 35.551994], [33.284285, 35.551881], [33.285176, 35.547362], [33.285649, 35.546757], [33.285247, 35.547182], [33.285476, 35.546857], [33.28539, 35.547517], [33.286055, 35.546796], [33.285532, 35.546943], [33.285629, 35.546737], [33.28589, 35.546765], [33.285458, 35.547261], [33.285323, 35.546707], [33.285828, 35.547408], [33.284603, 35.550565], [33.284431, 35.550336], [33.285346, 35.549922], [33.28486, 35.549703], [33.284627, 35.55049], [33.285116, 35.550541], [33.284868, 35.5502], [33.285353, 35.550125], [33.2846, 35.550434], [33.284707, 35.549793], [33.287286, 35.544891], [33.287263, 35.544554], [33.287571, 35.545177], [33.287602, 35.544519], [33.287504, 35.545359], [33.287887, 35.545156], [33.287247, 35.544915], [33.287034, 35.544669], [33.285757, 35.548768], [33.286111, 35.549475], [33.285529, 35.549167], [33.285827, 35.549543], [33.285826, 35.549091], [33.28567, 35.549041], [33.286063, 35.548967], [33.284761, 35.547663], [33.284262, 35.547368], [33.2845, 35.547422], [33.284289, 35.547141], [33.284332, 35.547811], [33.284362, 35.547864], [33.284306, 35.547213], [33.284419, 35.548306], [33.28469, 35.547536], [33.285149, 35.547846], [33.284816, 35.547528], [33.284373, 35.548298], [33.284367, 35.548344], [33.285089, 35.548093], [33.285205, 35.54792], [33.284436, 35.548125], [33.284847, 35.548407], [33.285191, 35.547654], [33.284714, 35.547519]]",[],"[33.271957, 35.541293]",friend
"[[33.284262, 35.552519], [33.284769, 35.551921], [33.28504, 35.551605], [33.285102, 35.552015], [33.284673, 35.551628], [33.285007, 35.551806], [33.285062, 35.552358], [33.284259, 35.551887], [33.284184, 35.552433], [33.285165, 35.547052], [33.285762, 35.547111], [33.285833, 35.54694], [33.285569, 35.547351], [33.28593, 35.54736], [33.285577, 35.546934], [33.285876, 35.546942], [33.285729, 35.547376], [33.2853, 35.54709], [33.285758, 35.547232], [33.284561, 35.550475], [33.285135, 35.54999], [33.285049, 35.550578], [33.28519, 35.550293], [33.284404, 35.549671], [33.285259, 35.55034], [33.285085, 35.550314], [33.284449, 35.550005], [33.285147, 35.550287], [33.287946, 35.544847], [33.287724, 35.544733], [33.287615, 35.545036], [33.287714, 35.545426], [33.287704, 35.545075], [33.287461, 35.545162], [33.287155, 35.545338], [33.287418, 35.544572], [33.287889, 35.544695], [33.285321, 35.548803], [33.286029, 35.548959], [33.285887, 35.548557], [33.28564, 35.54918], [33.285668, 35.549354], [33.285182, 35.549482], [33.285524, 35.549475], [33.285585, 35.549502], [33.285159, 35.548562], [33.284856, 35.547713], [33.28429, 35.547267], [33.284368, 35.547429], [33.284505, 35.547164], [33.284294, 35.54735], [33.285183, 35.547288], [33.284263, 35.547156], [33.28517, 35.547705], [33.285245, 35.547786], [33.285293, 35.54706], [33.285206, 35.547822], [33.284831, 35.547503], [33.284874, 35.547617], [33.285245, 35.547103], [33.285413, 35.547358], [33.285492, 35.547633], [33.284905, 35.54714], [33.284735, 35.547207]]",[],"[33.27015, 35.541644]",friend
"[[33.284887, 35.55189], [33.28449, 35.552127], [33.284852, 35.551599], [33.284297, 35.552197], [33.284317, 35.55201], [33.284792, 35.551957], [33.285116, 35.552368], [33.284185, 35.551897], [33.284683, 35.551686], [33.28433, 35.552059], [33.284784, 35.552212], [33.285292, 35.547264], [33.285951, 35.547578], [33.285123, 35.546969], [33.285457, 35.547663], [33.285561, 35.546801], [33.285654, 35.547588], [33.285771, 35.547092], [33.285216, 35.546963], [33.285649, 35.547447], [33.2852, 35.547036], [33.285876, 35.546965], [33.28615, 35.549772], [33.285661, 35.550283], [33.286121, 35.549886], [33.28623, 35.550236], [33.286278, 35.549773], [33.286149, 35.549691], [33.286244, 35.55036], [33.285971, 35.550007], [33.286128, 35.550469], [33.287054, 35.544598], [33.287694, 35.544632], [33.287737, 35.544991], [33.287515, 35.544856], [33.287167, 35.544509], [33.287525, 35.545385], [33.285746, 35.549446], [33.28574, 35.549518], [33.285597, 35.549279], [33.285954, 35.5486], [33.285854, 35.548876], [33.285374, 35.549092], [33.285279, 35.549374], [33.285182, 35.548948], [33.285237, 35.549093], [33.285905, 35.549219], [33.285238, 35.548561], [33.28537, 35.54917], [33.285286, 35.547481], [33.285579, 35.547661], [33.285569, 35.547932], [33.285513, 35.547132], [33.286101, 35.547517], [33.285226, 35.547318], [33.285617, 35.547092], [33.285231, 35.54706], [33.285575, 35.546958], [33.285478, 35.547251], [33.285285, 35.547784], [33.2851, 35.547747], [33.285067, 35.54772], [33.285126, 35.547165], [33.284938, 35.547269], [33.284752, 35.547476], [33.285051, 35.547431], [33.285591, 35.547744]]",[],"[33.27107, 35.541544]",friend
"[[33.286277, 35.551724], [33.285833, 35.551427], [33.286224, 35.552164], [33.286011, 35.551335], [33.286456, 35.551538], [33.286338, 35.551965], [33.286053, 35.551621], [33.285514, 35.547481], [33.285113, 35.547336], [33.285231, 35.546939], [33.285465, 35.54767], [33.285729, 35.547313], [33.285317, 35.547142], [33.285692, 35.546979], [33.285727, 35.550164], [33.286237, 35.549835], [33.285448, 35.549672], [33.285578, 35.549886], [33.285987, 35.550551], [33.285677, 35.549841], [33.287146, 35.545276], [33.287615, 35.544502], [33.28736, 35.545301], [33.287379, 35.544803], [33.287951, 35.545332], [33.287264, 35.545316], [33.287682, 35.544989], [33.287071, 35.54517], [33.287881, 35.545275], [33.287358, 35.545376], [33.287739, 35.544809], [33.285704, 35.549433], [33.286125, 35.549445], [33.286008, 35.548723], [33.285462, 35.549318], [33.285654, 35.548872], [33.285375, 35.549068], [33.285332, 35.546723], [33.285578, 35.547063], [33.285524, 35.546982], [33.28521, 35.547219], [33.285801, 35.547549], [33.285343, 35.547398], [33.285723, 35.546809], [33.285458, 35.547037], [33.285435, 35.547101], [33.285377, 35.547422], [33.285079, 35.547687], [33.285567, 35.547787], [33.285075, 35.547709], [33.284992, 35.547004], [33.285152, 35.547003], [33.285818, 35.547264], [33.285354, 35.547435]]",[],"[33.271156, 35.547937]",friend
"[[33.286077, 35.551409], [33.285949, 35.551936], [33.285849, 35.55193], [33.286782, 35.551935], [33.286324, 35.551949], [33.286131, 35.551638], [33.286148, 35.551469], [33.286666, 35.55196], [33.286555, 35.551528], [33.285239, 35.54629], [33.2853, 35.546003], [33.28502, 35.546217], [33.285173, 35.546698], [33.284879, 35.546156], [33.284779, 35.54674], [33.284486, 35.546871], [33.28577, 35.550311], [33.285617, 35.550454], [33.285678, 35.550193], [33.286072, 35.550066], [33.285451, 35.550415], [33.285717, 35.550233], [33.286234, 35.549759], [33.285663, 35.550164], [33.285669, 35.550247], [33.287026, 35.545106], [33.287538, 35.545244], [33.287943, 35.545147], [33.287586, 35.544515], [33.287735, 35.545094], [33.287735, 35.545228], [33.287406, 35.544537], [33.287559, 35.545326], [33.287007, 35.544472], [33.286998, 35.54466], [33.287271, 35.545342], [33.287854, 35.545358], [33.28545, 35.549385], [33.286087, 35.549038], [33.285947, 35.549085], [33.28583, 35.548703], [33.28532, 35.54923], [33.285368, 35.549046], [33.285272, 35.549138], [33.285748, 35.548723], [33.285244, 35.546868], [33.285717, 35.546695], [33.285407, 35.547325], [33.286, 35.546893], [33.285595, 35.546849], [33.285107, 35.546831], [33.285288, 35.547096], [33.285392, 35.54727], [33.285277, 35.547192], [33.285543, 35.546924], [33.285455, 35.547059], [33.284903, 35.547796], [33.284938, 35.547236], [33.285637, 35.547642], [33.285142, 35.547492], [33.28544, 35.547339], [33.285727, 35.547619]]",[],"[33.269374, 35.556303]",friend
"[[33.286661, 35.552247], [33.28587, 35.551376], [33.285977, 35.551517], [33.286612, 35.551549], [33.28645, 35.551913], [33.286152, 35.552225], [33.285923, 35.552051], [33.286345, 35.552324], [33.285138, 35.545582], [33.285633, 35.545987], [33.284913, 35.546078], [33.285032, 35.545993], [33.28546, 35.545572], [33.284881, 35.545462], [33.285353, 35.546052], [33.285732, 35.545688], [33.285319, 35.545854], [33.285147, 35.545402], [33.285076, 35.545333], [33.28525, 35.54615], [33.286031, 35.55022], [33.286221, 35.550206], [33.286063, 35.550391], [33.286132, 35.54995], [33.286202, 35.550116], [33.286199, 35.550296], [33.286346, 35.550556], [33.286171, 35.550019], [33.285563, 35.549999], [33.285742, 35.54975], [33.287413, 35.544736], [33.287086, 35.544628], [33.287276, 35.544671], [33.287373, 35.545012], [33.287539, 35.544862], [33.287843, 35.544557], [33.285236, 35.548518], [33.285078, 35.548888], [33.285487, 35.549103], [33.285221, 35.549421], [33.284997, 35.549226], [33.284787, 35.549407], [33.284792, 35.54889], [33.284832, 35.549047], [33.285288, 35.549147], [33.28576, 35.546959], [33.285391, 35.546538], [33.285854, 35.546374], [33.285174, 35.54644], [33.285245, 35.546539], [33.285845, 35.546585], [33.285822, 35.547039], [33.285326, 35.547095], [33.285327, 35.547489], [33.285815, 35.547405], [33.285686, 35.547592], [33.285666, 35.546903], [33.285354, 35.547574], [33.285289, 35.547338]]",[],"[33.286406, 35.557868]",friend
